project,repeat,metric,NB,XGBoost_ablation,XGBoost_proposed
keras,15,acc,0.736318407960199,0.8407960199004975,0.8407960199004975
keras,16,acc,0.7512437810945274,0.8805970149253731,0.8407960199004975
keras,17,acc,0.7164179104477612,0.8656716417910447,0.8706467661691543
keras,18,acc,0.7412935323383084,0.8706467661691543,0.8756218905472637
keras,19,acc,0.7313432835820896,0.8855721393034826,0.8557213930348259
keras,20,acc,0.746268656716418,0.8905472636815921,0.8805970149253731
keras,21,acc,0.7810945273631841,0.8557213930348259,0.8308457711442786
keras,22,acc,0.736318407960199,0.835820895522388,0.8507462686567164
keras,23,acc,0.7562189054726368,0.8756218905472637,0.8706467661691543
keras,24,acc,0.7512437810945274,0.9104477611940298,0.9104477611940298
keras,25,acc,0.7114427860696517,0.8905472636815921,0.8706467661691543
keras,26,acc,0.7810945273631841,0.8706467661691543,0.8656716417910447
keras,27,acc,0.7164179104477612,0.8507462686567164,0.8557213930348259
keras,28,acc,0.7512437810945274,0.835820895522388,0.835820895522388
keras,29,acc,0.7711442786069652,0.8507462686567164,0.8407960199004975
keras,0,prec,0.4788135593220339,0.7818181818181817,0.8111111111111111
keras,1,prec,0.56214915797915,0.774354561101549,0.6935672514619883
keras,2,prec,0.49779005524861875,0.8020429728777738,0.774354561101549
keras,3,prec,0.6068721160184575,0.819742867206763,0.7648989898989899
keras,4,prec,0.5564327485380117,0.7987373737373737,0.7393704680290046
keras,5,prec,0.5374725274725275,0.7473045822102427,0.7548780487804878
keras,6,prec,0.49779005524861875,0.79491341991342,0.77988614800759
keras,7,prec,0.5760233918128654,0.8130411255411256,0.8020429728777738
keras,8,prec,0.5889760528488852,0.8894736842105263,0.8908791208791209
keras,9,prec,0.6366022099447514,0.7473045822102427,0.755932762030323
keras,10,prec,0.5148881239242685,0.7476838448176029,0.7400647630261996
keras,11,prec,0.6119318181818182,0.8111111111111111,0.7317862426035503
keras,12,prec,0.5261299435028248,0.77988614800759,0.7666431842197957
keras,13,prec,0.56214915797915,0.8314176245210728,0.7689534023668638
keras,14,prec,0.6388888888888888,0.838744232036915,0.8447691314175008
keras,15,prec,0.49779005524861875,0.755932762030323,0.755932762030323
keras,16,prec,0.56625,0.8221819380355966,0.755932762030323
keras,17,prec,0.5059867877786953,0.7940217391304347,0.8130411255411256
keras,18,prec,0.5533205619412516,0.8240777866880513,0.837943848059455
keras,19,prec,0.5075720566682951,0.8325757575757575,0.7798676138198257
keras,20,prec,0.6013884404262189,0.8288195466588166,0.8188509021842355
keras,21,prec,0.6059139784946237,0.778416149068323,0.7408119658119658
keras,22,prec,0.5261299435028248,0.7489432898908066,0.7724950560316415
keras,23,prec,0.5533149171270718,0.8123183726186632,0.8029439696106362
keras,24,prec,0.56625,0.8781411359724614,0.8718688200395518
keras,25,prec,0.5129032258064516,0.8643744987971131,0.8089500860585198
keras,26,prec,0.6253968253968254,0.7980769230769231,0.7924528301886793
keras,27,prec,0.5172514619883041,0.77988614800759,0.7915204678362573
keras,28,prec,0.5891840607210626,0.747979797979798,0.7503698224852071
keras,29,prec,0.6174968071519795,0.77988614800759,0.7586580086580086
keras,0,rec,0.48628048780487804,0.7551829268292682,0.7432926829268293
keras,1,rec,0.5472560975609756,0.7429878048780488,0.6513719512195122
keras,2,rec,0.49878048780487805,0.7614329268292683,0.7429878048780488
keras,3,rec,0.5988567073170732,0.7767530487804878,0.7398628048780488
keras,4,rec,0.5441310975609757,0.7705030487804878,0.7214176829268293
keras,5,rec,0.5259908536585366,0.7517530487804878,0.7548780487804878
keras,6,rec,0.49878048780487805,0.7492378048780488,0.7248475609756098
keras,7,rec,0.5594512195121951,0.7645579268292683,0.7614329268292683
keras,8,rec,0.5657012195121951,0.8045731707317073,0.7711128048780488
keras,9,rec,0.5753810975609757,0.7517530487804878,0.7367378048780489
keras,10,rec,0.5131859756097561,0.7608231707317072,0.7486280487804877
keras,11,rec,0.5750762195121951,0.7432926829268293,0.6910823170731707
keras,12,rec,0.516920731707317,0.7248475609756098,0.7307926829268293
keras,13,rec,0.5472560975609756,0.7373475609756097,0.7217225609756097
keras,14,rec,0.5994664634146342,0.8133384146341464,0.8255335365853658
keras,15,rec,0.49878048780487805,0.7367378048780489,0.7367378048780489
keras,16,rec,0.5444359756097561,0.7980182926829269,0.7367378048780489
keras,17,rec,0.504420731707317,0.7886432926829268,0.7645579268292683
keras,18,rec,0.5381859756097561,0.7464176829268293,0.7495426829268292
keras,19,rec,0.5047256097560975,0.8011432926829268,0.7642530487804877
keras,20,rec,0.5957317073170731,0.8405487804878049,0.8070884146341464
keras,21,rec,0.5450457317073171,0.7733231707317073,0.7576981707317073
keras,22,rec,0.516920731707317,0.7154725609756097,0.7520579268292682
keras,23,rec,0.5294207317073171,0.7948932926829269,0.7917682926829268
keras,24,rec,0.5444359756097561,0.8349085365853659,0.8439786585365854
keras,25,rec,0.5103658536585366,0.7770579268292683,0.7736280487804879
keras,26,rec,0.5722560975609756,0.8189786585365854,0.7977134146341464
keras,27,rec,0.5134908536585365,0.7248475609756098,0.7279725609756098
keras,28,rec,0.5716463414634146,0.7245426829268293,0.7064024390243903
keras,29,rec,0.5841463414634147,0.7248475609756098,0.7185975609756098
keras,0,f1,0.4769687286007761,0.7670729270729271,0.7690736564401515
keras,1,f1,0.5502581755593804,0.7566193090087181,0.6664397259691077
keras,2,f1,0.4878611605211288,0.7787155963302752,0.7566193090087181
keras,3,f1,0.602326685660019,0.7951070336391437,0.751008991008991
keras,4,f1,0.5467001404195566,0.7831368631368631,0.7295821462488129
keras,5,f1,0.5253731343283582,0.7494806813460739,0.7548780487804878
keras,6,f1,0.4878611605211288,0.7681278839815425,0.7462121212121212
keras,7,f1,0.5638057954980639,0.784690177982861,0.7787155963302752
keras,8,f1,0.5713539626583105,0.8374962767541807,0.8119402985074626
keras,9,f1,0.5844911302341234,0.7494806813460739,0.7454890788224122
keras,10,f1,0.5132386180174362,0.7538318797550566,0.7441599281221922
keras,11,f1,0.5830627705627706,0.7690736564401515,0.7070824832410376
keras,12,f1,0.5136726774708971,0.7462121212121212,0.7459327217125382
keras,13,f1,0.5502581755593804,0.7699013737231419,0.7405587708706333
keras,14,f1,0.6106023247622402,0.8250237416904084,0.8345808676568562
keras,15,f1,0.4878611605211288,0.7454890788224122,0.7454890788224122
keras,16,f1,0.5468073593073592,0.809116809116809,0.7454890788224122
keras,17,f1,0.5013709361535448,0.7912772585669782,0.784690177982861
keras,18,f1,0.5398027474462839,0.7751290877796901,0.7813030421726074
keras,19,f1,0.49824334319526625,0.8152647352647353,0.7715640553356586
keras,20,f1,0.5982678214523651,0.8344564240790656,0.8127329192546584
keras,21,f1,0.5435590421139553,0.7758163147571246,0.7485281130409185
keras,22,f1,0.5136726774708971,0.7295412844036697,0.7613960113960114
keras,23,f1,0.5265131484063266,0.8030724614962574,0.7971273291925466
keras,24,f1,0.5468073593073592,0.8539715854052309,0.8568376068376069
keras,25,f1,0.5093434343434343,0.8097246127366609,0.7890700678075557
keras,26,f1,0.5804554079696395,0.8076979687959964,0.7950296483740604
keras,27,f1,0.512488830262542,0.7462121212121212,0.7519680013616441
keras,28,f1,0.577020202020202,0.7349450549450549,0.7238206270558354
keras,29,f1,0.5929024304332512,0.7462121212121212,0.7350032959789057
keras,0,auc,0.4862804878048781,0.7551829268292684,0.7432926829268293
keras,1,auc,0.5472560975609756,0.7429878048780488,0.6513719512195122
keras,2,auc,0.4987804878048781,0.7614329268292683,0.7429878048780488
keras,3,auc,0.5988567073170732,0.7767530487804879,0.7398628048780488
keras,4,auc,0.5441310975609757,0.7705030487804879,0.7214176829268293
keras,5,auc,0.5259908536585365,0.7517530487804879,0.7548780487804879
keras,6,auc,0.4987804878048781,0.7492378048780488,0.7248475609756098
keras,7,auc,0.5594512195121951,0.7645579268292684,0.7614329268292683
keras,8,auc,0.5657012195121951,0.8045731707317073,0.7711128048780488
keras,9,auc,0.5753810975609757,0.7517530487804879,0.7367378048780487
keras,10,auc,0.5131859756097561,0.7608231707317074,0.7486280487804878
keras,11,auc,0.5750762195121951,0.7432926829268293,0.6910823170731707
keras,12,auc,0.516920731707317,0.7248475609756098,0.7307926829268293
keras,13,auc,0.5472560975609756,0.7373475609756098,0.7217225609756097
keras,14,auc,0.5994664634146342,0.8133384146341464,0.8255335365853658
keras,15,auc,0.4987804878048781,0.7367378048780487,0.7367378048780487
keras,16,auc,0.5444359756097561,0.7980182926829269,0.7367378048780487
keras,17,auc,0.504420731707317,0.7886432926829269,0.7645579268292684
keras,18,auc,0.5381859756097561,0.7464176829268293,0.7495426829268292
keras,19,auc,0.5047256097560976,0.8011432926829269,0.7642530487804878
keras,20,auc,0.5957317073170733,0.8405487804878049,0.8070884146341464
keras,21,auc,0.5450457317073171,0.7733231707317073,0.7576981707317073
keras,22,auc,0.516920731707317,0.7154725609756096,0.7520579268292683
keras,23,auc,0.529420731707317,0.7948932926829269,0.7917682926829269
keras,24,auc,0.5444359756097561,0.8349085365853659,0.8439786585365854
keras,25,auc,0.5103658536585365,0.7770579268292683,0.7736280487804879
keras,26,auc,0.5722560975609756,0.8189786585365854,0.7977134146341465
keras,27,auc,0.5134908536585365,0.7248475609756098,0.7279725609756097
keras,28,auc,0.5716463414634146,0.7245426829268292,0.7064024390243903
keras,29,auc,0.5841463414634147,0.7248475609756098,0.7185975609756098
keras,0,time,0.017061948776245117,0.5422368049621582,0.6539788246154785
keras,1,time,0.017123937606811523,0.5847978591918945,0.6320321559906006
keras,2,time,0.015180826187133789,0.5239732265472412,0.6566228866577148
keras,3,time,0.016481876373291016,0.5916562080383301,0.8177809715270996
keras,4,time,0.01435995101928711,0.5748710632324219,0.6348757743835449
keras,5,time,0.015136003494262695,0.6084599494934082,0.7043280601501465
keras,6,time,0.014936685562133789,0.5899221897125244,0.7549271583557129
keras,7,time,0.02158498764038086,0.9860079288482666,1.274596929550171
keras,8,time,0.017717838287353516,0.6040909290313721,0.6757817268371582
keras,9,time,0.015481948852539062,0.6347568035125732,0.6742138862609863
keras,10,time,0.015806913375854492,0.5911548137664795,0.7278509140014648
keras,11,time,0.01985478401184082,0.6124651432037354,0.6632869243621826
keras,12,time,0.014336585998535156,0.5592739582061768,0.7422177791595459
keras,13,time,0.012971878051757812,0.5765151977539062,0.6780381202697754
keras,14,time,0.013981103897094727,0.5990631580352783,0.6797928810119629
keras,15,time,0.014497995376586914,0.530646800994873,0.6727359294891357
keras,16,time,0.018706798553466797,0.6219499111175537,0.7254369258880615
keras,17,time,0.016964197158813477,0.566044807434082,0.656609058380127
keras,18,time,0.0171358585357666,0.659264087677002,0.6999990940093994
keras,19,time,0.03566098213195801,0.8695721626281738,0.8016860485076904
keras,20,time,0.020777225494384766,0.8348100185394287,0.9995460510253906
keras,21,time,0.020933151245117188,0.7582190036773682,0.8474390506744385
keras,22,time,0.01486515998840332,0.6046698093414307,0.6901860237121582
keras,23,time,0.015205860137939453,0.612076997756958,0.712928056716919
keras,24,time,0.014067411422729492,0.5794999599456787,0.6889290809631348
keras,25,time,0.014302253723144531,0.5949490070343018,0.8936138153076172
keras,26,time,0.01994800567626953,0.582489013671875,0.730374813079834
keras,27,time,0.029820919036865234,0.8506488800048828,0.7637100219726562
keras,28,time,0.01497197151184082,0.5977029800415039,0.9557290077209473
keras,29,time,0.023253679275512695,0.5833148956298828,0.7166018486022949
incubator-mxnet,0,acc,0.864516129032258,0.9096774193548387,0.8903225806451613
incubator-mxnet,1,acc,0.832258064516129,0.864516129032258,0.896774193548387
incubator-mxnet,2,acc,0.8387096774193549,0.8709677419354839,0.864516129032258
incubator-mxnet,3,acc,0.8580645161290322,0.896774193548387,0.8838709677419355
incubator-mxnet,4,acc,0.864516129032258,0.8709677419354839,0.8709677419354839
incubator-mxnet,5,acc,0.864516129032258,0.9225806451612903,0.9032258064516129
incubator-mxnet,6,acc,0.8516129032258064,0.9096774193548387,0.8903225806451613
incubator-mxnet,7,acc,0.8387096774193549,0.864516129032258,0.8580645161290322
incubator-mxnet,8,acc,0.8387096774193549,0.8709677419354839,0.864516129032258
incubator-mxnet,9,acc,0.8451612903225807,0.9290322580645162,0.9290322580645162
incubator-mxnet,10,acc,0.8451612903225807,0.9032258064516129,0.896774193548387
incubator-mxnet,11,acc,0.8451612903225807,0.9032258064516129,0.896774193548387
incubator-mxnet,12,acc,0.8451612903225807,0.9161290322580645,0.9032258064516129
incubator-mxnet,13,acc,0.864516129032258,0.9096774193548387,0.8774193548387097
incubator-mxnet,14,acc,0.8387096774193549,0.8709677419354839,0.8709677419354839
incubator-mxnet,15,acc,0.864516129032258,0.8709677419354839,0.896774193548387
incubator-mxnet,16,acc,0.8580645161290322,0.8838709677419355,0.9032258064516129
incubator-mxnet,17,acc,0.864516129032258,0.8903225806451613,0.8774193548387097
incubator-mxnet,18,acc,0.8838709677419355,0.8774193548387097,0.8580645161290322
incubator-mxnet,19,acc,0.864516129032258,0.9032258064516129,0.8903225806451613
incubator-mxnet,20,acc,0.8451612903225807,0.9161290322580645,0.8838709677419355
incubator-mxnet,21,acc,0.8451612903225807,0.8838709677419355,0.8451612903225807
incubator-mxnet,22,acc,0.8451612903225807,0.8838709677419355,0.896774193548387
incubator-mxnet,23,acc,0.832258064516129,0.8903225806451613,0.896774193548387
incubator-mxnet,24,acc,0.832258064516129,0.896774193548387,0.8903225806451613
incubator-mxnet,25,acc,0.8516129032258064,0.896774193548387,0.896774193548387
incubator-mxnet,26,acc,0.8387096774193549,0.896774193548387,0.896774193548387
incubator-mxnet,27,acc,0.864516129032258,0.8903225806451613,0.8838709677419355
incubator-mxnet,28,acc,0.8516129032258064,0.9032258064516129,0.896774193548387
incubator-mxnet,29,acc,0.8774193548387097,0.9290322580645162,0.896774193548387
incubator-mxnet,0,prec,0.6568532818532818,0.8365384615384616,0.8064671814671815
incubator-mxnet,1,prec,0.5379310344827586,0.667427701674277,0.7913752913752914
incubator-mxnet,2,prec,0.5773358585858586,0.7039007092198581,0.6869047619047619
incubator-mxnet,3,prec,0.5620860927152318,0.8051724137931034,0.7614795918367347
incubator-mxnet,4,prec,0.667427701674277,0.7098540145985401,0.7039007092198581
incubator-mxnet,5,prec,0.64,0.9591836734693877,0.7976190476190477
incubator-mxnet,6,prec,0.5366666666666666,0.8113758992805755,0.7654387865655472
incubator-mxnet,7,prec,0.5494672754946728,0.6751893939393939,0.6296768707482994
incubator-mxnet,8,prec,0.5072393822393823,0.7039007092198581,0.6814734561213435
incubator-mxnet,9,prec,0.5637755102040816,0.8913867822318526,0.8463622291021672
incubator-mxnet,10,prec,0.5637755102040816,0.7976190476190477,0.7913752913752914
incubator-mxnet,11,prec,0.5195749440715883,0.807421451787649,0.7765287769784173
incubator-mxnet,12,prec,0.4337748344370861,0.8239556692242114,0.7976190476190477
incubator-mxnet,13,prec,0.667427701674277,0.8113758992805755,0.7241161616161615
incubator-mxnet,14,prec,0.5494672754946728,0.7039007092198581,0.7194656488549618
incubator-mxnet,15,prec,0.64,0.6982758620689655,0.7913752913752914
incubator-mxnet,16,prec,0.5620860927152318,0.7796420581655481,0.8812741312741312
incubator-mxnet,17,prec,0.64,0.8064671814671815,0.7238095238095238
incubator-mxnet,18,prec,0.7517241379310344,0.7234561213434453,0.6646403242147922
incubator-mxnet,19,prec,0.6041666666666666,0.7816205533596838,0.7607142857142857
incubator-mxnet,20,prec,0.5913793103448276,0.8109452736318408,0.741681654676259
incubator-mxnet,21,prec,0.5913793103448276,0.7462121212121212,0.6469991889699919
incubator-mxnet,22,prec,0.5637755102040816,0.7462121212121212,0.78242147922999
incubator-mxnet,23,prec,0.5379310344827586,0.7730429292929293,0.7913752913752914
incubator-mxnet,24,prec,0.43288590604026844,0.78242147922999,0.7578857630008525
incubator-mxnet,25,prec,0.5366666666666666,0.78242147922999,0.7913752913752914
incubator-mxnet,26,prec,0.5773358585858586,0.8051724137931034,0.7913752913752914
incubator-mxnet,27,prec,0.64,0.8064671814671815,0.7462121212121212
incubator-mxnet,28,prec,0.4342105263157895,0.807421451787649,0.78242147922999
incubator-mxnet,29,prec,0.7433333333333334,0.8569906223358909,0.78242147922999
incubator-mxnet,0,rec,0.5601851851851851,0.7138888888888889,0.6175925925925926
incubator-mxnet,1,rec,0.5203703703703704,0.5814814814814815,0.6851851851851851
incubator-mxnet,2,rec,0.5453703703703704,0.6490740740740741,0.6453703703703704
incubator-mxnet,3,rec,0.5138888888888888,0.6638888888888889,0.6138888888888889
incubator-mxnet,4,rec,0.5814814814814815,0.6916666666666667,0.6490740740740741
incubator-mxnet,5,rec,0.5388888888888889,0.7,0.7314814814814814
incubator-mxnet,6,rec,0.5101851851851852,0.7564814814814815,0.6814814814814815
incubator-mxnet,7,rec,0.5240740740740741,0.6027777777777779,0.5564814814814815
incubator-mxnet,8,rec,0.5027777777777778,0.6490740740740741,0.6240740740740741
incubator-mxnet,9,rec,0.5277777777777778,0.7675925925925926,0.8314814814814815
incubator-mxnet,10,rec,0.5277777777777778,0.7314814814814814,0.6851851851851851
incubator-mxnet,11,rec,0.5064814814814814,0.7101851851851851,0.7277777777777779
incubator-mxnet,12,rec,0.48518518518518516,0.7814814814814814,0.7314814814814814
incubator-mxnet,13,rec,0.5814814814814815,0.7564814814814815,0.6314814814814814
incubator-mxnet,14,rec,0.5240740740740741,0.6490740740740741,0.7555555555555555
incubator-mxnet,15,rec,0.5388888888888889,0.6064814814814814,0.6851851851851851
incubator-mxnet,16,rec,0.5138888888888888,0.5925925925925926,0.6462962962962963
incubator-mxnet,17,rec,0.5388888888888889,0.6175925925925926,0.674074074074074
incubator-mxnet,18,rec,0.6351851851851852,0.6527777777777778,0.6203703703703703
incubator-mxnet,19,rec,0.5175925925925926,0.8166666666666667,0.7027777777777778
incubator-mxnet,20,rec,0.549074074074074,0.8240740740740741,0.6990740740740741
incubator-mxnet,21,rec,0.549074074074074,0.6564814814814814,0.6342592592592593
incubator-mxnet,22,rec,0.5277777777777778,0.6564814814814814,0.7064814814814815
incubator-mxnet,23,rec,0.5203703703703704,0.6601851851851852,0.6851851851851851
incubator-mxnet,24,rec,0.4777777777777778,0.7064814814814815,0.7240740740740741
incubator-mxnet,25,rec,0.5101851851851852,0.7064814814814815,0.6851851851851851
incubator-mxnet,26,rec,0.5453703703703704,0.6638888888888889,0.6851851851851851
incubator-mxnet,27,rec,0.5388888888888889,0.6175925925925926,0.6564814814814814
incubator-mxnet,28,rec,0.4888888888888889,0.7101851851851851,0.7064814814814815
incubator-mxnet,29,rec,0.5675925925925925,0.8101851851851851,0.7064814814814815
incubator-mxnet,0,f1,0.5740086376128779,0.756070143884892,0.6551498494961392
incubator-mxnet,1,f1,0.5202380952380953,0.600564486440054,0.7212230215827338
incubator-mxnet,2,f1,0.5519713261648745,0.6696504688832055,0.6618181818181819
incubator-mxnet,3,f1,0.5032051282051282,0.7047619047619047,0.6466565349544073
incubator-mxnet,4,f1,0.600564486440054,0.7000773993808049,0.6696504688832055
incubator-mxnet,5,f1,0.5431578947368421,0.7644376899696048,0.7584415584415585
incubator-mxnet,6,f1,0.4996491228070175,0.7800081103000811,0.7117383218466251
incubator-mxnet,7,f1,0.5244815314762548,0.6236559139784946,0.5681357649442755
incubator-mxnet,8,f1,0.49286742572961656,0.6696504688832055,0.6439120446340663
incubator-mxnet,9,f1,0.5288753799392097,0.8134777376654633,0.8386791560223295
incubator-mxnet,10,f1,0.5288753799392097,0.7584415584415585,0.7212230215827338
incubator-mxnet,11,f1,0.49620801733477793,0.7456514604529045,0.7485806974858069
incubator-mxnet,12,f1,0.458041958041958,0.8005148005148005,0.7584415584415585
incubator-mxnet,13,f1,0.600564486440054,0.7800081103000811,0.6594982078853047
incubator-mxnet,14,f1,0.5244815314762548,0.6696504688832055,0.7351332877648666
incubator-mxnet,15,f1,0.5431578947368421,0.6309523809523809,0.7212230215827338
incubator-mxnet,16,f1,0.5032051282051282,0.6221560130010835,0.6957204554377698
incubator-mxnet,17,f1,0.5431578947368421,0.6551498494961392,0.694025974025974
incubator-mxnet,18,f1,0.6678571428571429,0.6778251832403457,0.636615515771526
incubator-mxnet,19,f1,0.5068928950159067,0.7974915077083877,0.7262337662337662
incubator-mxnet,20,f1,0.5571428571428572,0.8172998458609122,0.7171532846715328
incubator-mxnet,21,f1,0.5571428571428572,0.6863758992805755,0.6400928792569659
incubator-mxnet,22,f1,0.5288753799392097,0.6863758992805755,0.7357203751065644
incubator-mxnet,23,f1,0.5202380952380953,0.6953405017921147,0.7212230215827338
incubator-mxnet,24,f1,0.45422535211267606,0.7357203751065644,0.7391347391347391
incubator-mxnet,25,f1,0.4996491228070175,0.7357203751065644,0.7212230215827338
incubator-mxnet,26,f1,0.5519713261648745,0.7047619047619047,0.7212230215827338
incubator-mxnet,27,f1,0.5431578947368421,0.6551498494961392,0.6863758992805755
incubator-mxnet,28,f1,0.45993031358885017,0.7456514604529045,0.7357203751065644
incubator-mxnet,29,f1,0.5866666666666667,0.8312048312048312,0.7357203751065644
incubator-mxnet,0,auc,0.5601851851851851,0.7138888888888888,0.6175925925925926
incubator-mxnet,1,auc,0.5203703703703704,0.5814814814814815,0.6851851851851851
incubator-mxnet,2,auc,0.5453703703703704,0.6490740740740741,0.6453703703703704
incubator-mxnet,3,auc,0.5138888888888888,0.663888888888889,0.6138888888888888
incubator-mxnet,4,auc,0.5814814814814815,0.6916666666666667,0.6490740740740741
incubator-mxnet,5,auc,0.5388888888888889,0.7,0.7314814814814816
incubator-mxnet,6,auc,0.5101851851851852,0.7564814814814815,0.6814814814814815
incubator-mxnet,7,auc,0.5240740740740741,0.6027777777777777,0.5564814814814815
incubator-mxnet,8,auc,0.5027777777777778,0.6490740740740741,0.6240740740740741
incubator-mxnet,9,auc,0.5277777777777779,0.7675925925925926,0.8314814814814815
incubator-mxnet,10,auc,0.5277777777777779,0.7314814814814816,0.6851851851851851
incubator-mxnet,11,auc,0.5064814814814815,0.7101851851851851,0.7277777777777777
incubator-mxnet,12,auc,0.48518518518518516,0.7814814814814816,0.7314814814814816
incubator-mxnet,13,auc,0.5814814814814815,0.7564814814814815,0.6314814814814815
incubator-mxnet,14,auc,0.5240740740740741,0.6490740740740741,0.7555555555555555
incubator-mxnet,15,auc,0.5388888888888889,0.6064814814814815,0.6851851851851851
incubator-mxnet,16,auc,0.5138888888888888,0.5925925925925926,0.6462962962962963
incubator-mxnet,17,auc,0.5388888888888889,0.6175925925925926,0.674074074074074
incubator-mxnet,18,auc,0.6351851851851852,0.6527777777777779,0.6203703703703703
incubator-mxnet,19,auc,0.5175925925925926,0.8166666666666667,0.7027777777777778
incubator-mxnet,20,auc,0.5490740740740742,0.8240740740740741,0.6990740740740742
incubator-mxnet,21,auc,0.5490740740740742,0.6564814814814817,0.6342592592592593
incubator-mxnet,22,auc,0.5277777777777779,0.6564814814814817,0.7064814814814815
incubator-mxnet,23,auc,0.5203703703703704,0.6601851851851852,0.6851851851851851
incubator-mxnet,24,auc,0.4777777777777778,0.7064814814814815,0.7240740740740741
incubator-mxnet,25,auc,0.5101851851851852,0.7064814814814815,0.6851851851851851
incubator-mxnet,26,auc,0.5453703703703704,0.663888888888889,0.6851851851851851
incubator-mxnet,27,auc,0.5388888888888889,0.6175925925925926,0.6564814814814817
incubator-mxnet,28,auc,0.4888888888888889,0.7101851851851851,0.7064814814814815
incubator-mxnet,29,auc,0.5675925925925925,0.8101851851851851,0.7064814814814815
incubator-mxnet,0,time,0.01599907875061035,0.9095518589019775,0.5052988529205322
incubator-mxnet,1,time,0.013507843017578125,0.40234923362731934,0.4414379596710205
incubator-mxnet,2,time,0.012789011001586914,0.4004631042480469,0.4834890365600586
incubator-mxnet,3,time,0.013601064682006836,0.41123104095458984,0.4573531150817871
incubator-mxnet,4,time,0.010636091232299805,0.41140222549438477,0.4411938190460205
incubator-mxnet,5,time,0.01018524169921875,0.4184131622314453,0.45931482315063477
incubator-mxnet,6,time,0.01104593276977539,0.40301966667175293,0.47078394889831543
incubator-mxnet,7,time,0.010288715362548828,0.39061808586120605,0.43582892417907715
incubator-mxnet,8,time,0.009994029998779297,0.4313669204711914,0.48299503326416016
incubator-mxnet,9,time,0.011046886444091797,0.40016818046569824,0.4793131351470947
incubator-mxnet,10,time,0.010658740997314453,0.3929409980773926,0.4554603099822998
incubator-mxnet,11,time,0.01081705093383789,0.41236090660095215,0.5060873031616211
incubator-mxnet,12,time,0.01258707046508789,0.48391222953796387,0.5247719287872314
incubator-mxnet,13,time,0.01382136344909668,0.4085390567779541,0.45487093925476074
incubator-mxnet,14,time,0.010864734649658203,0.41825199127197266,0.5019118785858154
incubator-mxnet,15,time,0.015986204147338867,0.4144423007965088,0.49074530601501465
incubator-mxnet,16,time,0.03872489929199219,0.5255241394042969,0.5308668613433838
incubator-mxnet,17,time,0.014512777328491211,0.3999931812286377,0.45503926277160645
incubator-mxnet,18,time,0.012861013412475586,0.3967010974884033,0.45647311210632324
incubator-mxnet,19,time,0.011723995208740234,0.430316686630249,0.501244068145752
incubator-mxnet,20,time,0.011066913604736328,0.3910372257232666,0.4438498020172119
incubator-mxnet,21,time,0.010019779205322266,0.417863130569458,0.45616579055786133
incubator-mxnet,22,time,0.009958982467651367,0.4139876365661621,0.5160717964172363
incubator-mxnet,23,time,0.010033845901489258,0.38601112365722656,0.4344959259033203
incubator-mxnet,24,time,0.010646820068359375,0.9385809898376465,0.4972717761993408
incubator-mxnet,25,time,0.013481855392456055,0.4022541046142578,0.5275888442993164
incubator-mxnet,26,time,0.013177156448364258,0.4821457862854004,0.5337522029876709
incubator-mxnet,27,time,0.013481855392456055,0.39635300636291504,0.45002079010009766
incubator-mxnet,28,time,0.010771989822387695,0.4021289348602295,0.4461338520050049
incubator-mxnet,29,time,0.010976076126098633,0.392719030380249,0.49602675437927246
caffe,0,acc,0.9069767441860465,0.8953488372093024,0.8953488372093024
caffe,1,acc,0.8488372093023255,0.8837209302325582,0.872093023255814
caffe,2,acc,0.8953488372093024,0.8953488372093024,0.9069767441860465
caffe,3,acc,0.9069767441860465,0.813953488372093,0.8837209302325582
caffe,4,acc,0.8837209302325582,0.872093023255814,0.8837209302325582
caffe,5,acc,0.8953488372093024,0.8953488372093024,0.8488372093023255
caffe,6,acc,0.8953488372093024,0.8604651162790697,0.9186046511627907
caffe,7,acc,0.872093023255814,0.8837209302325582,0.872093023255814
caffe,8,acc,0.8488372093023255,0.8837209302325582,0.8837209302325582
caffe,9,acc,0.8372093023255814,0.8604651162790697,0.8953488372093024
caffe,10,acc,0.8953488372093024,0.872093023255814,0.8488372093023255
caffe,11,acc,0.8488372093023255,0.8837209302325582,0.872093023255814
caffe,12,acc,0.8488372093023255,0.8488372093023255,0.872093023255814
caffe,13,acc,0.8837209302325582,0.9186046511627907,0.8953488372093024
caffe,14,acc,0.9069767441860465,0.8837209302325582,0.9069767441860465
caffe,15,acc,0.8488372093023255,0.9186046511627907,0.8837209302325582
caffe,16,acc,0.8837209302325582,0.8488372093023255,0.8953488372093024
caffe,17,acc,0.8837209302325582,0.9302325581395349,0.9186046511627907
caffe,18,acc,0.8837209302325582,0.8604651162790697,0.8488372093023255
caffe,19,acc,0.8953488372093024,0.8837209302325582,0.872093023255814
caffe,20,acc,0.9186046511627907,0.8255813953488372,0.872093023255814
caffe,21,acc,0.8837209302325582,0.8837209302325582,0.8837209302325582
caffe,22,acc,0.8837209302325582,0.872093023255814,0.9069767441860465
caffe,23,acc,0.8953488372093024,0.8604651162790697,0.8604651162790697
caffe,24,acc,0.8953488372093024,0.8837209302325582,0.8953488372093024
caffe,25,acc,0.8255813953488372,0.872093023255814,0.8837209302325582
caffe,26,acc,0.8604651162790697,0.872093023255814,0.9186046511627907
caffe,27,acc,0.872093023255814,0.8604651162790697,0.9069767441860465
